time,dry-bulb temperature (°C),relative humidity (%),atmospheric pressure (hPa),wind speed (m/s),wind direction,ground temperature (°C),horizontal total solar radiation intensity (W/m2),horizontal diffuse solar radiation intensity (W/m2)
2021-12-18 04:00:00,-12.7,76,1018.0,0.0,PPC,-9.5,0.0,0.0
2021-12-18 05:00:00,-13.3,79,1017.5,0.0,PPC,-9.6,0.0,0.0
2021-12-18 06:00:00,-13.3,80,1016.6,0.0,PPC,-9.7,0.0,0.0
2021-12-18 07:00:00,-13.0,77,1016.6,0.0,PPC,-9.9,0.0,0.0
2021-12-18 08:00:00,-12.5,76,1016.7,0.0,PPC,-9.4,66.0,31.0
2021-12-18 09:00:00,-8.8,60,1016.7,0.7,71,-6.3,213.0,61.0
2021-12-18 10:00:00,-4.2,36,1016.6,0.4,97,-2.4,350.0,74.0
2021-12-18 11:00:00,-1.2,28,1016.2,1.4,215,1.7,432.0,84.0
2021-12-18 12:00:00,1.3,24,1015.5,1.2,206,5.4,462.0,92.0
2021-12-18 13:00:00,3.1,17,1014.9,2.5,328,6.0,427.0,85.0
2021-12-18 14:00:00,3.6,16,1014.2,3.3,335,5.0,335.0,76.0
2021-12-18 15:00:00,3.8,15,1014.2,3.0,328,2.3,192.0,58.0
2021-12-18 16:00:00,3.4,16,1013.9,3.1,325,-0.5,37.0,21.0
2021-12-18 17:00:00,2.3,18,1014.2,2.5,340,-2.3,0.0,0.0
2021-12-18 18:00:00,-1.2,26,1014.5,0.9,13,-4.0,0.0,0.0
2021-12-18 19:00:00,-3.0,34,1014.8,0.8,136,-5.3,0.0,0.0
2021-12-18 20:00:00,-5.3,46,1015.1,0.0,PPC,-6.2,0.0,0.0
2021-12-18 21:00:00,-5.7,44,1015.5,0.9,214,-6.8,0.0,0.0
2021-12-18 22:00:00,-6.9,51,1015.5,0.8,109,-7.3,0.0,0.0
2021-12-18 23:00:00,-7.8,56,1015.4,0.7,90,-7.7,0.0,0.0
2021-12-19 00:00:00,-8.1,60,1015.0,1.5,68,-7.9,0.0,0.0
2021-12-19 01:00:00,-8.4,62,1014.5,0.9,71,-8.1,0.0,0.0
2021-12-19 02:00:00,-9.1,70,1014.1,0.6,81,-8.4,0.0,0.0
2021-12-19 03:00:00,-9.7,74,1013.6,0.9,87,-8.6,0.0,0.0
2021-12-19 04:00:00,-10.2,78,1012.6,0.6,57,-8.8,0.0,0.0
2021-12-19 05:00:00,-10.1,76,1012.1,1.0,67,-8.8,0.0,0.0
2021-12-19 06:00:00,-10.2,79,1011.5,0.5,63,-8.9,0.0,0.0
2021-12-19 07:00:00,-10.5,80,1011.6,0.5,130,-9.0,0.0,0.0
2021-12-19 08:00:00,-10.5,84,1012.1,0.6,65,-8.4,52.0,37.0
2021-12-19 09:00:00,-6.8,73,1012.1,0.5,67,-5.1,203.0,79.0
2021-12-19 10:00:00,-2.0,52,1011.9,1.4,89,-1.2,345.0,88.0
2021-12-19 11:00:00,1.3,43,1011.0,0.9,5,3.3,422.0,98.0
2021-12-19 12:00:00,4.3,27,1009.8,0.6,59,7.2,441.0,105.0
2021-12-19 13:00:00,6.4,25,1008.8,2.1,238,8.8,410.0,92.0
2021-12-19 14:00:00,7.4,24,1008.0,0.6,258,7.5,319.0,84.0
2021-12-19 15:00:00,8.1,23,1007.5,2.5,252,4.4,181.0,60.0
2021-12-19 16:00:00,7.3,24,1007.1,0.3,289,-0.8,34.0,22.0
2021-12-19 17:00:00,2.5,35,1007.2,0.5,299,-2.1,0.0,0.0
2021-12-19 18:00:00,-1.4,49,1007.5,0.5,71,-3.2,0.0,0.0
2021-12-19 19:00:00,-3.2,56,1007.6,0.4,95,-3.8,0.0,0.0
2021-12-19 20:00:00,-3.8,59,1007.9,0.3,116,-4.4,0.0,0.0
2021-12-19 21:00:00,-4.7,64,1007.9,0.2,PPC,-4.9,0.0,0.0
2021-12-19 22:00:00,-5.3,66,1008.0,0.6,92,-5.5,0.0,0.0
2021-12-19 23:00:00,-5.9,70,1007.5,0.3,75,-5.9,0.0,0.0
2021-12-20 00:00:00,-6.3,71,1007.5,0.6,102,-6.2,0.0,0.0
2021-12-20 01:00:00,-6.6,76,1007.0,0.6,80,-6.5,0.0,0.0
2021-12-20 02:00:00,-6.8,79,1006.6,0.9,73,-6.8,0.0,0.0
2021-12-20 03:00:00,-7.0,81,1006.6,0.8,46,-7.0,0.0,0.0
2021-12-20 04:00:00,-7.5,85,1005.9,1.0,65,-7.2,0.0,0.0
2021-12-20 05:00:00,-6.1,81,1005.4,1.0,72,-7.2,0.0,0.0
2021-12-20 06:00:00,-6.6,84,1005.1,1.9,60,-7.4,0.0,0.0
2021-12-20 07:00:00,-6.4,85,1005.3,1.2,77,-7.5,0.0,0.0
2021-12-20 08:00:00,-6.3,84,1005.7,1.4,92,-7.1,54.0,37.0
2021-12-20 09:00:00,-2.7,72,1006.2,1.6,102,-3.6,205.0,75.0
2021-12-20 10:00:00,1.4,56,1006.1,2.2,92,0.1,337.0,92.0
2021-12-20 11:00:00,4.6,46,1005.3,1.6,100,4.7,420.0,94.0
2021-12-20 12:00:00,7.5,32,1004.2,0.9,121,8.6,436.0,100.0
2021-12-20 13:00:00,10.5,19,1003.2,0.4,201,10.2,410.0,97.0
2021-12-20 14:00:00,11.8,19,1002.7,1.7,272,9.2,314.0,86.0
2021-12-20 15:00:00,12.4,17,1002.7,2.0,209,6.0,176.0,70.0
2021-12-20 16:00:00,11.3,17,1003.1,0.8,235,0.5,36.0,25.0
2021-12-20 17:00:00,4.6,32,1003.5,0.7,78,-1.5,0.0,0.0
2021-12-20 18:00:00,0.8,43,1004.4,0.8,121,-2.5,0.0,0.0
2021-12-20 19:00:00,-1.2,53,1005.5,1.1,57,-3.1,0.0,0.0
2021-12-20 20:00:00,-1.9,55,1006.2,0.8,346,-3.5,0.0,0.0
2021-12-20 21:00:00,-2.1,58,1006.9,0.0,PPC,-4.1,0.0,0.0
2021-12-20 22:00:00,-3.3,64,1007.7,0.7,72,-4.7,0.0,0.0
2021-12-20 23:00:00,-4.1,68,1008.1,0.4,63,-5.2,0.0,0.0
2021-12-21 00:00:00,-3.3,67,1008.2,0.9,75,-5.4,0.0,0.0
2021-12-21 01:00:00,-4.4,72,1008.7,0.4,75,-5.9,0.0,0.0
2021-12-21 02:00:00,-2.9,70,1009.1,1.3,93,-5.9,0.0,0.0
2021-12-21 03:00:00,-1.6,65,1009.1,0.8,113,-5.5,0.0,0.0
2021-12-21 04:00:00,-3.8,71,1009.2,0.2,PPC,-6.5,0.0,0.0
2021-12-21 05:00:00,-4.4,73,1009.4,0.9,100,-6.7,0.0,0.0
2021-12-21 06:00:00,-4.2,69,1010.1,1.3,62,-6.9,0.0,0.0
2021-12-21 07:00:00,-4.4,68,1011.2,1.2,95,-7.2,0.0,0.0
2021-12-21 08:00:00,-5.2,72,1012.0,1.3,90,-6.8,44.0,35.0
2021-12-21 09:00:00,-1.6,67,1013.2,0.3,299,-3.5,184.0,87.0
2021-12-21 10:00:00,3.8,45,1013.9,1.0,227,0.4,301.0,119.0
2021-12-21 11:00:00,4.8,37,1013.8,1.7,258,4.4,385.0,140.0
2021-12-21 12:00:00,6.1,39,1013.0,2.2,283,7.3,408.0,142.0
2021-12-21 13:00:00,7.2,45,1012.1,2.1,244,8.5,382.0,134.0
2021-12-21 14:00:00,7.7,39,1011.5,1.5,236,7.6,287.0,115.0
2021-12-21 15:00:00,7.3,41,1011.6,2.5,208,4.5,154.0,84.0
2021-12-21 16:00:00,6.1,47,1012.0,2.7,172,0.5,28.0,31.0
2021-12-21 17:00:00,4.2,53,1012.3,0.4,204,-1.1,0.0,0.0
2021-12-21 18:00:00,1.8,61,1012.9,0.3,205,-1.7,0.0,0.0
2021-12-21 19:00:00,2.3,60,1013.4,0.4,153,-0.5,0.0,0.0
2021-12-21 20:00:00,3.8,54,1013.6,1.3,231,-0.4,0.0,0.0
2021-12-21 21:00:00,3.1,55,1014.2,1.1,229,-0.5,0.0,0.0
2021-12-21 22:00:00,2.3,57,1014.8,2.1,281,-0.4,0.0,0.0
2021-12-21 23:00:00,1.5,57,1015.3,1.7,257,-0.5,0.0,0.0
2021-12-22 00:00:00,0.7,54,1015.7,2.7,250,-0.6,0.0,0.0
2021-12-22 01:00:00,0.5,57,1015.5,1.8,251,-0.7,0.0,0.0
2021-12-22 02:00:00,0.3,56,1015.8,1.5,231,-0.8,0.0,0.0
2021-12-22 03:00:00,0.2,57,1016.4,1.8,230,-0.8,0.0,0.0
2021-12-22 04:00:00,0.0,58,1016.3,0.5,242,-0.9,0.0,0.0
2021-12-22 05:00:00,-0.1,58,1016.1,1.5,210,-1.0,0.0,0.0
2021-12-22 06:00:00,-0.4,60,1016.1,0.3,143,-1.1,0.0,0.0
2021-12-22 07:00:00,-0.6,63,1016.6,0.0,PPC,-1.3,0.0,0.0
2021-12-22 08:00:00,-0.7,64,1017.1,0.3,48,-1.2,26.0,31.0
2021-12-22 09:00:00,-0.3,64,1017.4,0.7,42,-0.5,187.0,127.0
2021-12-22 10:00:00,1.5,54,1017.8,0.3,76,1.0,298.0,142.0
2021-12-22 11:00:00,3.1,47,1017.7,0.6,118,4.9,384.0,145.0
2021-12-22 12:00:00,3.9,45,1017.0,1.2,119,7.7,425.0,130.0
2021-12-22 13:00:00,4.9,43,1016.1,1.6,225,8.9,387.0,121.0
2021-12-22 14:00:00,5.3,41,1015.5,1.4,221,7.9,297.0,104.0
2021-12-22 15:00:00,5.0,42,1015.2,0.6,93,4.5,166.0,74.0
2021-12-22 16:00:00,4.8,44,1015.0,1.9,246,-0.7,33.0,26.0
2021-12-22 17:00:00,2.9,52,1015.8,0.4,249,-1.3,0.0,0.0
2021-12-22 18:00:00,-0.5,63,1016.4,0.4,202,-2.7,0.0,0.0
2021-12-22 19:00:00,-3.0,75,1016.8,0.3,93,-3.3,0.0,0.0
2021-12-22 20:00:00,-3.7,78,1017.1,0.0,PPC,-3.7,0.0,0.0
2021-12-22 21:00:00,-4.1,82,1017.8,0.8,124,-4.0,0.0,0.0
2021-12-22 22:00:00,-4.9,85,1017.9,0.7,59,-4.1,0.0,0.0
2021-12-22 23:00:00,-4.5,84,1018.1,0.9,32,-3.3,0.0,0.0
2021-12-23 00:00:00,-1.8,73,1018.2,1.6,298,-2.7,0.0,0.0
2021-12-23 01:00:00,-2.0,73,1018.1,1.4,306,-3.3,0.0,0.0
2021-12-23 02:00:00,-2.4,76,1018.6,1.5,250,-2.8,0.0,0.0
2021-12-23 03:00:00,-2.3,70,1018.9,1.7,262,-2.0,0.0,0.0
2021-12-23 04:00:00,-2.5,56,1018.9,0.8,228,-2.0,0.0,0.0
2021-12-23 05:00:00,-2.5,52,1018.6,1.5,307,-2.1,0.0,0.0
2021-12-23 06:00:00,-2.7,50,1018.4,1.8,305,-2.2,0.0,0.0
2021-12-23 07:00:00,-2.6,53,1018.4,0.9,310,-2.2,0.0,0.0
2021-12-23 08:00:00,-2.6,49,1018.7,1.1,295,-2.1,0.0,0.0
2021-12-23 09:00:00,-2.7,50,1019.0,0.8,297,-1.7,8.0,12.0
2021-12-23 10:00:00,-2.5,50,1019.5,1.6,298,-1.1,20.0,23.0
2021-12-23 11:00:00,-2.2,49,1019.3,0.9,227,-0.3,28.0,32.0
2021-12-23 12:00:00,-1.9,48,1018.8,1.1,293,0.1,52.0,55.0
2021-12-23 13:00:00,-1.7,50,1018.3,1.4,339,0.4,29.0,32.0
2021-12-23 14:00:00,-1.4,53,1017.9,1.4,48,0.3,36.0,39.0
2021-12-23 15:00:00,-1.1,55,1018.2,0.0,PPC,0.2,19.0,22.0
2021-12-23 16:00:00,-1.0,60,1018.6,1.2,12,-0.4,9.0,12.0
2021-12-23 17:00:00,-1.5,64,1019.1,0.8,195,-1.8,0.0,0.0
2021-12-23 18:00:00,-1.5,60,1019.8,0.3,217,-2.5,0.0,0.0
2021-12-23 19:00:00,-2.4,64,1020.6,0.6,244,-3.0,0.0,0.0
2021-12-23 20:00:00,-3.1,69,1021.5,0.5,126,-3.5,0.0,0.0
2021-12-23 21:00:00,-3.5,74,1022.7,1.0,177,-3.6,0.0,0.0
2021-12-23 22:00:00,-1.9,33,1023.5,3.9,33,-3.2,0.0,0.0
2021-12-23 23:00:00,-2.2,23,1024.6,4.0,20,-3.5,0.0,0.0
2021-12-24 00:00:00,-3.5,21,1025.4,4.9,27,-4.2,0.0,0.0
2021-12-24 01:00:00,-4.8,21,1026.3,5.6,29,-5.3,0.0,0.0
2021-12-24 02:00:00,-6.0,24,1027.5,3.2,35,-6.3,0.0,0.0
2021-12-24 03:00:00,-6.7,27,1028.3,4.7,27,-6.7,0.0,0.0
2021-12-24 04:00:00,-7.5,32,1028.8,3.0,20,-6.9,0.0,0.0
2021-12-24 05:00:00,-8.4,33,1029.0,3.3,40,-7.7,0.0,0.0
2021-12-24 06:00:00,-8.8,34,1029.6,4.3,29,-8.3,0.0,0.0
2021-12-24 07:00:00,-9.1,35,1030.4,3.8,40,-8.6,0.0,0.0
2021-12-24 08:00:00,-9.2,35,1031.0,4.5,36,-8.6,56.0,31.0
2021-12-24 09:00:00,-8.7,30,1032.1,3.7,37,-6.5,230.0,61.0
2021-12-24 10:00:00,-7.8,26,1032.4,3.9,39,-4.2,376.0,66.0
2021-12-24 11:00:00,-7.3,23,1032.5,5.5,56,-0.4,468.0,58.0
2021-12-24 12:00:00,-6.6,21,1031.7,2.6,35,1.9,499.0,59.0
2021-12-24 13:00:00,-5.7,19,1031.0,3.8,38,2.5,460.0,60.0
2021-12-24 14:00:00,-5.4,16,1030.4,4.7,62,1.3,366.0,57.0
2021-12-24 15:00:00,-5.4,17,1030.2,4.3,56,-1.4,222.0,43.0
2021-12-24 16:00:00,-5.6,16,1030.4,4.6,45,-5.1,59.0,20.0
2021-12-24 17:00:00,-6.7,16,1031.0,5.2,42,-6.9,0.0,0.0
2021-12-24 18:00:00,-7.3,18,1032.1,3.2,36,-7.7,0.0,0.0
2021-12-24 19:00:00,-7.9,18,1033.1,4.3,31,-8.2,0.0,0.0
2021-12-24 20:00:00,-8.5,21,1033.9,4.8,30,-8.6,0.0,0.0
2021-12-24 21:00:00,-9.2,23,1034.5,3.6,27,-9.2,0.0,0.0
2021-12-24 22:00:00,-9.3,24,1034.7,3.2,31,-9.5,0.0,0.0
2021-12-24 23:00:00,-9.7,25,1035.2,2.2,18,-9.9,0.0,0.0
2021-12-25 00:00:00,-10.1,28,1035.3,1.4,1,-10.4,0.0,0.0
2021-12-25 01:00:00,-10.3,28,1035.2,1.9,10,-10.8,0.0,0.0
2021-12-25 02:00:00,-10.8,28,1035.4,1.2,15,-11.1,0.0,0.0
2021-12-25 03:00:00,-10.6,25,1035.9,2.2,350,-11.0,0.0,0.0
2021-12-25 04:00:00,-11.0,28,1036.2,2.2,5,-11.3,0.0,0.0
2021-12-25 05:00:00,-11.5,28,1036.6,1.9,41,-11.5,0.0,0.0
2021-12-25 06:00:00,-12.3,31,1036.8,2.4,45,-11.9,0.0,0.0
2021-12-25 07:00:00,-12.7,32,1037.4,2.5,35,-12.1,0.0,0.0
2021-12-25 08:00:00,-13.1,33,1038.1,2.6,54,-12.0,64.0,21.0
2021-12-25 09:00:00,-11.5,29,1038.5,3.4,56,-8.9,242.0,44.0
2021-12-25 10:00:00,-10.4,26,1038.7,4.1,35,-5.9,387.0,56.0
2021-12-25 11:00:00,-8.9,24,1038.4,3.5,9,-0.4,475.0,63.0
2021-12-25 12:00:00,-8.1,22,1037.5,3.5,23,2.0,504.0,67.0
2021-12-25 13:00:00,-7.4,20,1036.3,3.5,349,3.0,470.0,64.0
2021-12-25 14:00:00,-6.6,22,1035.5,1.5,76,1.9,375.0,58.0
2021-12-25 15:00:00,-5.9,21,1035.4,1.7,65,-1.0,230.0,43.0
2021-12-25 16:00:00,-6.3,21,1035.2,0.9,71,-6.1,64.0,20.0
2021-12-25 17:00:00,-8.8,24,1035.1,0.4,134,-9.6,0.0,0.0
2021-12-25 18:00:00,-10.7,32,1035.3,0.0,PPC,-11.7,0.0,0.0
2021-12-25 19:00:00,-11.8,40,1035.6,1.5,31,-12.6,0.0,0.0
2021-12-25 20:00:00,-9.2,26,1035.8,1.2,351,-12.6,0.0,0.0
2021-12-25 21:00:00,-12.3,46,1035.8,0.0,PPC,-13.2,0.0,0.0
2021-12-25 22:00:00,-9.0,22,1035.8,1.9,349,-12.2,0.0,0.0
2021-12-25 23:00:00,-10.1,27,1035.8,1.0,346,-13.0,0.0,0.0
2021-12-26 00:00:00,-9.7,25,1035.6,1.9,12,-12.7,0.0,0.0
2021-12-26 01:00:00,-10.0,25,1035.3,1.9,359,-12.8,0.0,0.0
2021-12-26 02:00:00,-10.3,26,1035.1,1.7,20,-12.4,0.0,0.0
2021-12-26 03:00:00,-12.7,36,1034.9,0.8,204,-14.1,0.0,0.0
2021-12-26 04:00:00,-14.9,47,1034.2,0.0,PPC,-14.6,0.0,0.0
2021-12-26 05:00:00,-16.2,59,1033.7,0.0,PPC,-14.9,0.0,0.0
2021-12-26 06:00:00,-16.5,67,1033.3,0.6,132,-15.0,0.0,0.0
2021-12-26 07:00:00,-17.1,73,1033.5,0.0,PPC,-15.1,0.0,0.0
2021-12-26 08:00:00,-16.9,76,1033.5,0.0,PPC,-14.4,62.0,21.0
2021-12-26 09:00:00,-12.1,60,1033.7,0.0,PPC,-7.6,230.0,41.0
2021-12-26 10:00:00,-7.2,36,1033.7,1.3,161,-2.0,357.0,56.0
2021-12-26 11:00:00,-6.1,23,1033.0,1.1,187,6.1,454.0,64.0
2021-12-26 12:00:00,-5.2,21,1031.8,1.6,99,8.2,479.0,65.0
2021-12-26 13:00:00,-4.1,19,1030.5,0.5,91,8.7,446.0,65.0
2021-12-26 14:00:00,-3.3,17,1029.7,0.5,355,6.2,353.0,60.0
2021-12-26 15:00:00,-2.1,17,1028.7,0.0,PPC,1.9,210.0,50.0
2021-12-26 16:00:00,-2.6,18,1028.4,1.2,40,-3.5,58.0,22.0
2021-12-26 17:00:00,-5.3,25,1028.3,0.4,33,-7.9,0.0,0.0
2021-12-26 18:00:00,-7.5,32,1028.4,0.5,72,-9.8,0.0,0.0
2021-12-26 19:00:00,-8.5,39,1028.3,1.2,102,-10.5,0.0,0.0
2021-12-26 20:00:00,-10.0,46,1028.2,0.7,45,-10.9,0.0,0.0
2021-12-26 21:00:00,-10.9,49,1027.9,1.0,55,-11.3,0.0,0.0
2021-12-26 22:00:00,-11.2,55,1027.6,1.4,74,-11.5,0.0,0.0
2021-12-26 23:00:00,-12.2,58,1027.1,0.8,57,-11.9,0.0,0.0
2021-12-27 00:00:00,-12.4,60,1026.5,1.2,73,-12.2,0.0,0.0
2021-12-27 01:00:00,-12.9,64,1026.2,0.7,64,-12.6,0.0,0.0
2021-12-27 02:00:00,-13.7,66,1026.2,0.6,57,-12.9,0.0,0.0
2021-12-27 03:00:00,-13.8,68,1025.8,0.0,PPC,-13.2,0.0,0.0
2021-12-27 04:00:00,-14.2,71,1025.0,0.6,84,-13.5,0.0,0.0
2021-12-27 05:00:00,-14.2,72,1024.8,0.8,70,-13.7,0.0,0.0
2021-12-27 06:00:00,-13.8,73,1024.7,0.6,73,-13.9,0.0,0.0
2021-12-27 07:00:00,-13.5,74,1024.4,1.0,93,-14.0,0.0,0.0
2021-12-27 08:00:00,-13.1,72,1024.4,0.9,93,-13.1,55.0,25.0
2021-12-27 09:00:00,-8.6,60,1024.7,1.4,93,-6.4,218.0,51.0
2021-12-27 10:00:00,-4.7,44,1024.9,1.7,93,-0.8,354.0,67.0
2021-12-27 11:00:00,-1.8,36,1024.2,1.7,43,7.3,437.0,76.0
2021-12-27 12:00:00,0.0,29,1023.1,0.9,59,10.8,453.0,80.0
2021-12-27 13:00:00,2.1,23,1022.1,1.0,299,11.9,424.0,77.0
2021-12-27 14:00:00,4.1,13,1021.4,0.5,135,9.6,341.0,66.0
2021-12-27 15:00:00,4.9,13,1021.1,0.9,30,4.8,205.0,47.0
2021-12-27 16:00:00,4.0,14,1020.9,0.8,64,-1.9,54.0,20.0
2021-12-27 17:00:00,-1.5,32,1020.8,0.8,45,-5.7,0.0,0.0
2021-12-27 18:00:00,-4.4,37,1020.9,0.8,129,-8.1,0.0,0.0
2021-12-27 19:00:00,-5.9,45,1021.1,0.9,81,-9.2,0.0,0.0
2021-12-27 20:00:00,-6.7,47,1020.9,1.4,72,-9.8,0.0,0.0
2021-12-27 21:00:00,-7.1,48,1020.7,0.3,109,-10.2,0.0,0.0
2021-12-27 22:00:00,-7.3,49,1020.4,0.9,62,-10.5,0.0,0.0
2021-12-27 23:00:00,-9.2,54,1020.2,0.2,PPC,-11.1,0.0,0.0
2021-12-28 00:00:00,-9.7,58,1019.8,0.0,PPC,-11.5,0.0,0.0
2021-12-28 01:00:00,-9.9,61,1019.4,0.5,66,-11.8,0.0,0.0
2021-12-28 02:00:00,-11.3,66,1019.3,0.0,PPC,-12.1,0.0,0.0
2021-12-28 03:00:00,-11.6,68,1019.1,0.4,76,-12.4,0.0,0.0
2021-12-28 04:00:00,-12.1,71,1018.3,0.8,83,-12.7,0.0,0.0
2021-12-28 05:00:00,-11.2,72,1017.7,0.6,111,-12.7,0.0,0.0
2021-12-28 06:00:00,-11.7,75,1017.4,1.2,60,-12.9,0.0,0.0
2021-12-28 07:00:00,-10.0,70,1017.1,1.8,96,-12.9,0.0,0.0
2021-12-28 08:00:00,-10.0,66,1017.0,2.2,91,-12.1,51.0,22.0
2021-12-28 09:00:00,-6.4,55,1016.8,1.9,101,-5.6,212.0,51.0
2021-12-28 10:00:00,-3.1,49,1016.3,1.9,92,0.2,349.0,62.0
2021-12-28 11:00:00,-0.8,38,1015.7,1.6,99,8.2,435.0,67.0
2021-12-28 12:00:00,1.5,27,1014.3,0.8,145,12.1,459.0,76.0
2021-12-28 13:00:00,3.9,19,1012.8,0.5,135,12.6,424.0,75.0
2021-12-28 14:00:00,5.0,16,1011.9,0.2,PPC,10.3,333.0,68.0
2021-12-28 15:00:00,5.4,16,1011.5,0.9,308,5.3,191.0,55.0
2021-12-28 16:00:00,4.6,19,1011.2,0.7,229,-2.0,48.0,22.0
2021-12-28 17:00:00,-0.7,31,1011.6,0.5,93,-5.3,0.0,0.0
2021-12-28 18:00:00,-4.3,41,1012.2,0.0,PPC,-7.7,0.0,0.0
2021-12-28 19:00:00,-5.8,46,1012.5,1.0,60,-9.0,0.0,0.0
2021-12-28 20:00:00,-6.5,51,1012.9,0.8,75,-9.9,0.0,0.0
2021-12-28 21:00:00,-6.8,52,1012.9,0.7,73,-10.1,0.0,0.0
2021-12-28 22:00:00,-7.9,58,1013.3,1.6,87,-10.7,0.0,0.0
2021-12-28 23:00:00,-8.8,66,1013.9,0.8,38,-11.3,0.0,0.0
2021-12-29 00:00:00,-9.0,68,1014.2,0.6,59,-11.6,0.0,0.0
2021-12-29 01:00:00,-9.9,71,1014.6,0.5,88,-11.6,0.0,0.0
2021-12-29 02:00:00,-10.0,72,1015.3,0.0,PPC,-11.9,0.0,0.0
2021-12-29 03:00:00,-9.4,63,1015.6,0.7,40,-11.9,0.0,0.0
2021-12-29 04:00:00,-9.4,52,1016.0,0.0,PPC,-11.9,0.0,0.0
2021-12-29 05:00:00,-1.6,24,1016.4,2.9,342,-8.9,0.0,0.0
2021-12-29 06:00:00,-1.6,24,1017.1,3.2,29,-8.1,0.0,0.0
2021-12-29 07:00:00,-2.2,26,1017.9,1.7,54,-8.5,0.0,0.0
2021-12-29 08:00:00,-2.9,31,1018.8,2.2,45,-8.0,56.0,24.0
